replay_step,controller,controller_family,seed,true_label,detector_confidence,detector_estimated_ratio,attack_ratio,action_id,action_name,orig_index,label_bucket
153,DQN-TFC (seed=200),DQN-TFC,200,0,0.837689220905304,0.8399999737739563,0.84,0,Forward,20271,benign
154,DQN-TFC (seed=200),DQN-TFC,200,1,0.8698458075523376,0.8700000047683716,0.87,5,Drop,20328,attack
155,DQN-TFC (seed=200),DQN-TFC,200,1,0.8497189879417419,0.8500000238418579,0.85,5,Drop,20578,attack
156,DQN-TFC (seed=200),DQN-TFC,200,1,0.8485469818115234,0.8500000238418579,0.85,5,Drop,20712,attack
157,DQN-TFC (seed=200),DQN-TFC,200,1,0.8510622978210449,0.8500000238418579,0.86,5,Drop,20838,attack
158,DQN-TFC (seed=200),DQN-TFC,200,0,0.8205698132514954,0.8199999928474426,0.82,0,Forward,20916,benign
159,DQN-TFC (seed=200),DQN-TFC,200,0,0.7999889254570007,0.800000011920929,0.8,0,Forward,21203,benign
160,DQN-TFC (seed=200),DQN-TFC,200,0,0.7922539710998535,0.7900000214576721,0.8,0,Forward,21295,benign
161,DQN-TFC (seed=200),DQN-TFC,200,0,0.7913861870765686,0.7900000214576721,0.8,0,Forward,21299,benign
162,DQN-TFC (seed=200),DQN-TFC,200,0,0.830646812915802,0.8299999833106995,0.84,0,Forward,21508,benign
163,DQN-TFC (seed=200),DQN-TFC,200,1,0.8479499816894531,0.8500000238418579,0.85,5,Drop,21600,attack
164,DQN-TFC (seed=200),DQN-TFC,200,0,0.8187517523765564,0.8199999928474426,0.81,0,Forward,21733,benign
165,DQN-TFC (seed=200),DQN-TFC,200,0,0.7671636343002319,0.7599999904632568,0.76,0,Forward,21806,benign
166,DQN-TFC (seed=200),DQN-TFC,200,1,0.8541373610496521,0.8399999737739563,0.86,5,Drop,21948,attack
167,DQN-TFC (seed=200),DQN-TFC,200,1,0.876903235912323,0.8700000047683716,0.87,5,Drop,22082,attack
168,DQN-TFC (seed=200),DQN-TFC,200,1,0.9052704572677612,0.8999999761581421,0.9,5,Drop,22110,attack
169,DQN-TFC (seed=200),DQN-TFC,200,0,0.8391054272651672,0.8399999737739563,0.83,5,Drop,22171,benign
170,DQN-TFC (seed=200),DQN-TFC,200,1,0.8498303294181824,0.8500000238418579,0.85,5,Drop,22284,attack
171,DQN-TFC (seed=200),DQN-TFC,200,1,0.8491634130477905,0.8500000238418579,0.85,5,Drop,22317,attack
172,DQN-TFC (seed=200),DQN-TFC,200,1,0.8691211938858032,0.8700000047683716,0.87,5,Drop,22329,attack
173,DQN-TFC (seed=200),DQN-TFC,200,1,0.8876321911811829,0.8899999856948853,0.89,5,Drop,22468,attack
174,DQN-TFC (seed=200),DQN-TFC,200,1,0.8775237202644348,0.8799999952316284,0.88,5,Drop,22501,attack
175,DQN-TFC (seed=200),DQN-TFC,200,0,0.8302080035209656,0.8299999833106995,0.83,0,Forward,22708,benign
176,DQN-TFC (seed=200),DQN-TFC,200,1,0.8703062534332275,0.8700000047683716,0.87,5,Drop,22853,attack
177,DQN-TFC (seed=200),DQN-TFC,200,0,0.8237143158912659,0.8199999928474426,0.82,0,Forward,22944,benign
178,DQN-TFC (seed=200),DQN-TFC,200,1,0.8696657419204712,0.8600000143051147,0.86,5,Drop,23025,attack
179,DQN-TFC (seed=200),DQN-TFC,200,1,0.8847257494926453,0.8799999952316284,0.88,5,Drop,23094,attack
180,DQN-TFC (seed=200),DQN-TFC,200,1,0.8747749924659729,0.8700000047683716,0.87,5,Drop,23112,attack
181,DQN-TFC (seed=200),DQN-TFC,200,0,0.8125288486480713,0.8100000023841858,0.81,0,Forward,23209,benign
182,DQN-TFC (seed=200),DQN-TFC,200,0,0.8284656405448914,0.8299999833106995,0.83,0,Forward,23431,benign
183,DQN-TFC (seed=200),DQN-TFC,200,1,0.8589532971382141,0.8600000143051147,0.86,5,Drop,23733,attack
184,DQN-TFC (seed=200),DQN-TFC,200,1,0.8488499522209167,0.8500000238418579,0.85,5,Drop,23759,attack
185,DQN-TFC (seed=200),DQN-TFC,200,0,0.8388105034828186,0.8399999737739563,0.84,5,Drop,23778,benign
186,DQN-TFC (seed=200),DQN-TFC,200,0,0.8340607285499573,0.8299999833106995,0.83,0,Forward,23811,benign
187,DQN-TFC (seed=200),DQN-TFC,200,0,0.8036412000656128,0.800000011920929,0.8,0,Forward,24133,benign
188,DQN-TFC (seed=200),DQN-TFC,200,0,0.7837530374526978,0.7799999713897705,0.78,0,Forward,24191,benign
189,DQN-TFC (seed=200),DQN-TFC,200,0,0.7800889611244202,0.7799999713897705,0.78,0,Forward,24211,benign
190,DQN-TFC (seed=200),DQN-TFC,200,1,0.8676241040229797,0.8600000143051147,0.87,5,Drop,24373,attack
191,DQN-TFC (seed=200),DQN-TFC,200,0,0.8401661515235901,0.8399999737739563,0.84,5,Drop,24560,benign
192,DQN-TFC (seed=200),DQN-TFC,200,1,0.8799384832382202,0.8799999952316284,0.88,5,Drop,24613,attack
193,DQN-TFC (seed=200),DQN-TFC,200,1,0.889945924282074,0.8899999856948853,0.89,5,Drop,24618,attack
194,DQN-TFC (seed=200),DQN-TFC,200,1,0.8958290219306946,0.8899999856948853,0.91,5,Drop,24726,attack
195,DQN-TFC (seed=200),DQN-TFC,200,1,0.8804629445075989,0.8799999952316284,0.88,5,Drop,24772,attack
196,DQN-TFC (seed=200),DQN-TFC,200,0,0.843108594417572,0.8399999737739563,0.84,5,Drop,24837,benign
197,DQN-TFC (seed=200),DQN-TFC,200,0,0.8299122452735901,0.8299999833106995,0.83,0,Forward,24967,benign
198,DQN-TFC (seed=200),DQN-TFC,200,0,0.8168489336967468,0.8199999928474426,0.82,0,Forward,24996,benign
199,DQN-TFC (seed=200),DQN-TFC,200,0,0.7699838280677795,0.7599999904632568,0.77,0,Forward,25212,benign
200,DQN-TFC (seed=200),DQN-TFC,200,1,0.8604229688644409,0.8600000143051147,0.86,5,Drop,25323,attack
201,DQN-TFC (seed=200),DQN-TFC,200,1,0.8699449300765991,0.8700000047683716,0.87,5,Drop,25341,attack
202,DQN-TFC (seed=200),DQN-TFC,200,0,0.7626132369041443,0.7599999904632568,0.76,0,Forward,25525,benign
203,DQN-TFC (seed=200),DQN-TFC,200,0,0.7826955914497375,0.7799999713897705,0.78,0,Forward,25624,benign
204,DQN-TFC (seed=200),DQN-TFC,200,1,0.8601194024085999,0.8600000143051147,0.86,5,Drop,25753,attack
205,DQN-TFC (seed=200),DQN-TFC,200,1,0.8498777151107788,0.8500000238418579,0.85,5,Drop,25855,attack
206,DQN-TFC (seed=200),DQN-TFC,200,1,0.8552750945091248,0.8600000143051147,0.85,5,Drop,25924,attack
207,DQN-TFC (seed=200),DQN-TFC,200,1,0.8599913120269775,0.8600000143051147,0.86,5,Drop,26023,attack
208,DQN-TFC (seed=200),DQN-TFC,200,0,0.8406216502189636,0.8399999737739563,0.84,5,Drop,26138,benign
209,DQN-TFC (seed=200),DQN-TFC,200,0,0.8106439113616943,0.8100000023841858,0.81,0,Forward,26215,benign
210,DQN-TFC (seed=200),DQN-TFC,200,1,0.8734425902366638,0.8700000047683716,0.88,5,Drop,26320,attack
211,DQN-TFC (seed=200),DQN-TFC,200,1,0.8734425902366638,0.8700000047683716,0.88,5,Drop,26321,attack
212,DQN-TFC (seed=200),DQN-TFC,200,0,0.8274185657501221,0.8199999928474426,0.82,0,Forward,26485,benign
213,DQN-TFC (seed=200),DQN-TFC,200,0,0.7977456450462341,0.7900000214576721,0.8,0,Forward,26629,benign
214,DQN-TFC (seed=200),DQN-TFC,200,0,0.7860429883003235,0.7799999713897705,0.79,0,Forward,26652,benign
215,DQN-TFC (seed=200),DQN-TFC,200,0,0.8211085796356201,0.8199999928474426,0.82,0,Forward,27007,benign
216,DQN-TFC (seed=200),DQN-TFC,200,0,0.8113611340522766,0.8100000023841858,0.81,0,Forward,27027,benign
217,DQN-TFC (seed=200),DQN-TFC,200,0,0.8113600015640259,0.8100000023841858,0.81,0,Forward,27028,benign
218,DQN-TFC (seed=200),DQN-TFC,200,1,0.8569684028625488,0.8500000238418579,0.86,5,Drop,27099,attack
219,DQN-TFC (seed=200),DQN-TFC,200,1,0.8499709963798523,0.8500000238418579,0.85,5,Drop,27290,attack
220,DQN-TFC (seed=200),DQN-TFC,200,0,0.8199859857559204,0.8199999928474426,0.82,0,Forward,27385,benign
221,DQN-TFC (seed=200),DQN-TFC,200,0,0.8246893286705017,0.8199999928474426,0.82,0,Forward,27475,benign
222,DQN-TFC (seed=200),DQN-TFC,200,1,0.8756607174873352,0.8799999952316284,0.88,5,Drop,27647,attack
223,DQN-TFC (seed=200),DQN-TFC,200,1,0.8587411642074585,0.8600000143051147,0.86,5,Drop,27708,attack
224,DQN-TFC (seed=200),DQN-TFC,200,0,0.8176383972167969,0.8199999928474426,0.81,0,Forward,27800,benign
225,DQN-TFC (seed=200),DQN-TFC,200,0,0.8300334215164185,0.8299999833106995,0.82,0,Forward,27874,benign
226,DQN-TFC (seed=200),DQN-TFC,200,1,0.8468767404556274,0.8399999737739563,0.85,5,Drop,28068,attack
227,DQN-TFC (seed=200),DQN-TFC,200,0,0.8368855118751526,0.8299999833106995,0.84,0,Forward,28073,benign
228,DQN-TFC (seed=200),DQN-TFC,200,1,0.879469096660614,0.8799999952316284,0.87,5,Drop,28281,attack
229,DQN-TFC (seed=200),DQN-TFC,200,0,0.8395709991455078,0.8399999737739563,0.83,5,Drop,28318,benign
230,DQN-TFC (seed=200),DQN-TFC,200,0,0.8398676514625549,0.8399999737739563,0.84,5,Drop,28618,benign
231,DQN-TFC (seed=200),DQN-TFC,200,0,0.824093222618103,0.8199999928474426,0.83,0,Forward,28794,benign
232,DQN-TFC (seed=200),DQN-TFC,200,0,0.8240866661071777,0.8199999928474426,0.83,0,Forward,28804,benign
233,DQN-TFC (seed=200),DQN-TFC,200,1,0.8526306748390198,0.8500000238418579,0.85,5,Drop,28906,attack
234,DQN-TFC (seed=200),DQN-TFC,200,1,0.8526313900947571,0.8500000238418579,0.85,5,Drop,28907,attack
235,DQN-TFC (seed=200),DQN-TFC,200,1,0.8500974178314209,0.8500000238418579,0.85,0,Forward,29018,attack
236,DQN-TFC (seed=200),DQN-TFC,200,0,0.8424707651138306,0.8399999737739563,0.84,0,Forward,29042,benign
237,DQN-TFC (seed=200),DQN-TFC,200,0,0.8119410872459412,0.8100000023841858,0.81,0,Forward,29145,benign
238,DQN-TFC (seed=200),DQN-TFC,200,0,0.8217334747314453,0.8199999928474426,0.82,0,Forward,29234,benign
239,DQN-TFC (seed=200),DQN-TFC,200,0,0.8317458629608154,0.8299999833106995,0.83,0,Forward,29238,benign
240,DQN-TFC (seed=200),DQN-TFC,200,0,0.8088564872741699,0.8100000023841858,0.81,0,Forward,29334,benign
241,DQN-TFC (seed=200),DQN-TFC,200,1,0.8475148677825928,0.8500000238418579,0.85,5,Drop,29394,attack
242,DQN-TFC (seed=200),DQN-TFC,200,0,0.8201691508293152,0.8199999928474426,0.83,0,Forward,29434,benign
243,DQN-TFC (seed=200),DQN-TFC,200,1,0.8426319360733032,0.8399999737739563,0.85,5,Drop,29457,attack
244,DQN-TFC (seed=200),DQN-TFC,200,0,0.8261587023735046,0.8299999833106995,0.83,0,Forward,29590,benign
245,DQN-TFC (seed=200),DQN-TFC,200,0,0.8141408562660217,0.8100000023841858,0.82,0,Forward,29634,benign
246,DQN-TFC (seed=200),DQN-TFC,200,0,0.8041713237762451,0.800000011920929,0.81,0,Forward,29644,benign
247,DQN-TFC (seed=200),DQN-TFC,200,0,0.8383910655975342,0.8399999737739563,0.84,0,Forward,29713,benign
248,DQN-TFC (seed=200),DQN-TFC,200,1,0.9029292464256287,0.8999999761581421,0.9,5,Drop,29828,attack
0,DQN-TFC (seed=300),DQN-TFC,300,1,0.879833996295929,0.8799999952316284,0.88,5,Drop,34,attack
1,DQN-TFC (seed=300),DQN-TFC,300,0,0.8099673390388489,0.8100000023841858,0.81,0,Forward,163,benign
2,DQN-TFC (seed=300),DQN-TFC,300,0,0.8290244936943054,0.8299999833106995,0.82,5,Drop,359,benign
3,DQN-TFC (seed=300),DQN-TFC,300,1,0.8779748678207397,0.8799999952316284,0.87,5,Drop,543,attack
4,DQN-TFC (seed=300),DQN-TFC,300,1,0.8908616900444031,0.8899999856948853,0.89,5,Drop,788,attack
5,DQN-TFC (seed=300),DQN-TFC,300,0,0.8184310793876648,0.8199999928474426,0.83,5,Drop,1007,benign
6,DQN-TFC (seed=300),DQN-TFC,300,1,0.8630930185317993,0.8700000047683716,0.86,5,Drop,1077,attack
7,DQN-TFC (seed=300),DQN-TFC,300,0,0.7812010049819946,0.7799999713897705,0.78,5,Drop,1173,benign
8,DQN-TFC (seed=300),DQN-TFC,300,0,0.7988349199295044,0.800000011920929,0.8,5,Drop,1338,benign
9,DQN-TFC (seed=300),DQN-TFC,300,1,0.8783858418464661,0.8799999952316284,0.88,5,Drop,1589,attack
10,DQN-TFC (seed=300),DQN-TFC,300,1,0.9270837903022766,0.9300000071525574,0.93,5,Drop,1711,attack
11,DQN-TFC (seed=300),DQN-TFC,300,1,0.9204261302947998,0.9200000166893005,0.92,5,Drop,1755,attack
12,DQN-TFC (seed=300),DQN-TFC,300,1,0.8790686726570129,0.8799999952316284,0.88,5,Drop,1826,attack
13,DQN-TFC (seed=300),DQN-TFC,300,1,0.8598487377166748,0.8600000143051147,0.86,5,Drop,2303,attack
14,DQN-TFC (seed=300),DQN-TFC,300,1,0.8559197187423706,0.8500000238418579,0.87,5,Drop,2509,attack
15,DQN-TFC (seed=300),DQN-TFC,300,1,0.8448888659477234,0.8399999737739563,0.85,5,Drop,2579,attack
16,DQN-TFC (seed=300),DQN-TFC,300,1,0.8343343138694763,0.8299999833106995,0.85,5,Drop,2704,attack
17,DQN-TFC (seed=300),DQN-TFC,300,1,0.909209668636322,0.9100000262260437,0.91,5,Drop,2984,attack
18,DQN-TFC (seed=300),DQN-TFC,300,1,0.892710268497467,0.8899999856948853,0.89,5,Drop,3042,attack
19,DQN-TFC (seed=300),DQN-TFC,300,0,0.779188334941864,0.7799999713897705,0.78,5,Drop,3187,benign
20,DQN-TFC (seed=300),DQN-TFC,300,0,0.7874859571456909,0.7900000214576721,0.79,5,Drop,3200,benign
21,DQN-TFC (seed=300),DQN-TFC,300,1,0.8884751200675964,0.8899999856948853,0.88,5,Drop,3480,attack
22,DQN-TFC (seed=300),DQN-TFC,300,0,0.8297797441482544,0.8299999833106995,0.83,5,Drop,3603,benign
23,DQN-TFC (seed=300),DQN-TFC,300,1,0.8987791538238525,0.8999999761581421,0.9,5,Drop,4036,attack
24,DQN-TFC (seed=300),DQN-TFC,300,1,0.9100563526153564,0.9100000262260437,0.91,5,Drop,4096,attack
25,DQN-TFC (seed=300),DQN-TFC,300,0,0.7760412693023682,0.7799999713897705,0.78,0,Forward,4223,benign
26,DQN-TFC (seed=300),DQN-TFC,300,0,0.7967140674591064,0.7900000214576721,0.8,5,Drop,4492,benign
27,DQN-TFC (seed=300),DQN-TFC,300,0,0.773356556892395,0.7699999809265137,0.78,0,Forward,4724,benign
28,DQN-TFC (seed=300),DQN-TFC,300,1,0.9137651920318604,0.9100000262260437,0.92,5,Drop,4794,attack
29,DQN-TFC (seed=300),DQN-TFC,300,1,0.8725376129150391,0.8700000047683716,0.88,5,Drop,4856,attack
30,DQN-TFC (seed=300),DQN-TFC,300,1,0.8711929321289062,0.8700000047683716,0.88,5,Drop,4879,attack
31,DQN-TFC (seed=300),DQN-TFC,300,1,0.8682050108909607,0.8700000047683716,0.87,5,Drop,5004,attack
32,DQN-TFC (seed=300),DQN-TFC,300,1,0.8684120178222656,0.8700000047683716,0.87,5,Drop,5015,attack
33,DQN-TFC (seed=300),DQN-TFC,300,1,0.9081689715385437,0.9100000262260437,0.91,5,Drop,5100,attack
34,DQN-TFC (seed=300),DQN-TFC,300,1,0.8976726531982422,0.8999999761581421,0.9,5,Drop,5137,attack
35,DQN-TFC (seed=300),DQN-TFC,300,0,0.8373674154281616,0.8399999737739563,0.83,5,Drop,5188,benign
36,DQN-TFC (seed=300),DQN-TFC,300,1,0.862047553062439,0.8600000143051147,0.86,5,Drop,5222,attack
37,DQN-TFC (seed=300),DQN-TFC,300,1,0.8858568668365479,0.8799999952316284,0.89,5,Drop,5375,attack
38,DQN-TFC (seed=300),DQN-TFC,300,1,0.8564433455467224,0.8500000238418579,0.86,5,Drop,5529,attack
39,DQN-TFC (seed=300),DQN-TFC,300,0,0.8269306421279907,0.8199999928474426,0.83,5,Drop,5615,benign
40,DQN-TFC (seed=300),DQN-TFC,300,0,0.813768208026886,0.8100000023841858,0.8,5,Drop,5691,benign
41,DQN-TFC (seed=300),DQN-TFC,300,0,0.8197215795516968,0.8100000023841858,0.81,0,Forward,5747,benign
42,DQN-TFC (seed=300),DQN-TFC,300,0,0.8220182061195374,0.8100000023841858,0.81,0,Forward,5774,benign
43,DQN-TFC (seed=300),DQN-TFC,300,1,0.8663164377212524,0.8600000143051147,0.86,5,Drop,5933,attack
44,DQN-TFC (seed=300),DQN-TFC,300,0,0.849316418170929,0.8399999737739563,0.84,5,Drop,5966,benign
45,DQN-TFC (seed=300),DQN-TFC,300,0,0.8093292713165283,0.800000011920929,0.8,5,Drop,6009,benign
46,DQN-TFC (seed=300),DQN-TFC,300,0,0.8414927124977112,0.8399999737739563,0.83,5,Drop,6047,benign
47,DQN-TFC (seed=300),DQN-TFC,300,0,0.7934058308601379,0.7900000214576721,0.79,0,Forward,6156,benign
48,DQN-TFC (seed=300),DQN-TFC,300,0,0.7934057116508484,0.7900000214576721,0.79,0,Forward,6158,benign
49,DQN-TFC (seed=300),DQN-TFC,300,0,0.8012173175811768,0.800000011920929,0.8,0,Forward,6161,benign
50,DQN-TFC (seed=300),DQN-TFC,300,1,0.8523243069648743,0.8500000238418579,0.85,5,Drop,6544,attack
51,DQN-TFC (seed=300),DQN-TFC,300,1,0.8538548350334167,0.8500000238418579,0.85,5,Drop,6691,attack
52,DQN-TFC (seed=300),DQN-TFC,300,0,0.8254052996635437,0.8299999833106995,0.83,5,Drop,7158,benign
53,DQN-TFC (seed=300),DQN-TFC,300,0,0.7887188196182251,0.7900000214576721,0.79,5,Drop,7298,benign
54,DQN-TFC (seed=300),DQN-TFC,300,1,0.8693459033966064,0.8700000047683716,0.87,5,Drop,7805,attack
55,DQN-TFC (seed=300),DQN-TFC,300,0,0.8328465819358826,0.8299999833106995,0.83,5,Drop,7938,benign
56,DQN-TFC (seed=300),DQN-TFC,300,1,0.8672149181365967,0.8700000047683716,0.87,5,Drop,8112,attack
57,DQN-TFC (seed=300),DQN-TFC,300,1,0.8870208859443665,0.8899999856948853,0.89,5,Drop,8169,attack
58,DQN-TFC (seed=300),DQN-TFC,300,1,0.8547448515892029,0.8600000143051147,0.86,5,Drop,8187,attack
59,DQN-TFC (seed=300),DQN-TFC,300,1,0.8655512928962708,0.8700000047683716,0.87,5,Drop,8323,attack
60,DQN-TFC (seed=300),DQN-TFC,300,0,0.7602249383926392,0.7599999904632568,0.76,5,Drop,8570,benign
61,DQN-TFC (seed=300),DQN-TFC,300,0,0.7500377893447876,0.75,0.75,5,Drop,8585,benign
62,DQN-TFC (seed=300),DQN-TFC,300,0,0.7400667071342468,0.7400000095367432,0.74,5,Drop,8593,benign
63,DQN-TFC (seed=300),DQN-TFC,300,1,0.8890588283538818,0.8899999856948853,0.88,5,Drop,8699,attack
64,DQN-TFC (seed=300),DQN-TFC,300,1,0.8890588879585266,0.8899999856948853,0.88,5,Drop,8700,attack
65,DQN-TFC (seed=300),DQN-TFC,300,0,0.8400719165802002,0.8399999737739563,0.84,5,Drop,8758,benign
66,DQN-TFC (seed=300),DQN-TFC,300,0,0.800307035446167,0.7900000214576721,0.79,5,Drop,8963,benign
67,DQN-TFC (seed=300),DQN-TFC,300,0,0.8101561069488525,0.8100000023841858,0.81,5,Drop,9413,benign
68,DQN-TFC (seed=300),DQN-TFC,300,1,0.8594833612442017,0.8600000143051147,0.86,5,Drop,9754,attack
69,DQN-TFC (seed=300),DQN-TFC,300,0,0.8076704144477844,0.8100000023841858,0.81,0,Forward,9871,benign
70,DQN-TFC (seed=300),DQN-TFC,300,0,0.7902960777282715,0.7900000214576721,0.79,0,Forward,9907,benign
71,DQN-TFC (seed=300),DQN-TFC,300,1,0.9019876718521118,0.8999999761581421,0.9,5,Drop,10288,attack
72,DQN-TFC (seed=300),DQN-TFC,300,1,0.8918544054031372,0.8899999856948853,0.89,5,Drop,10301,attack
73,DQN-TFC (seed=300),DQN-TFC,300,1,0.8455605506896973,0.8500000238418579,0.85,5,Drop,10545,attack
74,DQN-TFC (seed=300),DQN-TFC,300,0,0.8055262565612793,0.800000011920929,0.79,5,Drop,10720,benign
75,DQN-TFC (seed=300),DQN-TFC,300,1,0.8840524554252625,0.8700000047683716,0.88,5,Drop,10844,attack
76,DQN-TFC (seed=300),DQN-TFC,300,1,0.8640789985656738,0.8500000238418579,0.86,5,Drop,10855,attack
77,DQN-TFC (seed=300),DQN-TFC,300,0,0.7940945625305176,0.7799999713897705,0.79,5,Drop,10888,benign
78,DQN-TFC (seed=300),DQN-TFC,300,0,0.7955327033996582,0.7900000214576721,0.8,5,Drop,10926,benign
79,DQN-TFC (seed=300),DQN-TFC,300,0,0.8359295725822449,0.8299999833106995,0.84,0,Forward,11013,benign
80,DQN-TFC (seed=300),DQN-TFC,300,0,0.8027329444885254,0.7900000214576721,0.79,5,Drop,11177,benign
81,DQN-TFC (seed=300),DQN-TFC,300,0,0.8449897170066833,0.8399999737739563,0.84,5,Drop,11275,benign
82,DQN-TFC (seed=300),DQN-TFC,300,0,0.8350366950035095,0.8299999833106995,0.83,5,Drop,11301,benign
83,DQN-TFC (seed=300),DQN-TFC,300,0,0.8350360989570618,0.8299999833106995,0.83,5,Drop,11302,benign
84,DQN-TFC (seed=300),DQN-TFC,300,0,0.81482994556427,0.8100000023841858,0.81,5,Drop,11352,benign
85,DQN-TFC (seed=300),DQN-TFC,300,1,0.8718368411064148,0.8700000047683716,0.87,5,Drop,11464,attack
86,DQN-TFC (seed=300),DQN-TFC,300,1,0.8501495122909546,0.8500000238418579,0.86,5,Drop,11772,attack
87,DQN-TFC (seed=300),DQN-TFC,300,0,0.8084815144538879,0.800000011920929,0.81,5,Drop,11813,benign
88,DQN-TFC (seed=300),DQN-TFC,300,0,0.8098862171173096,0.8100000023841858,0.81,5,Drop,11881,benign
89,DQN-TFC (seed=300),DQN-TFC,300,1,0.8678771257400513,0.8700000047683716,0.86,5,Drop,12061,attack
90,DQN-TFC (seed=300),DQN-TFC,300,0,0.8481305837631226,0.8500000238418579,0.84,5,Drop,12088,benign
91,DQN-TFC (seed=300),DQN-TFC,300,1,0.858406126499176,0.8600000143051147,0.85,5,Drop,12109,attack
92,DQN-TFC (seed=300),DQN-TFC,300,1,0.8504123091697693,0.8500000238418579,0.85,5,Drop,12137,attack
93,DQN-TFC (seed=300),DQN-TFC,300,0,0.8224881887435913,0.8199999928474426,0.82,5,Drop,12176,benign
94,DQN-TFC (seed=300),DQN-TFC,300,0,0.8422060608863831,0.8399999737739563,0.84,5,Drop,12187,benign
95,DQN-TFC (seed=300),DQN-TFC,300,0,0.8399506211280823,0.8399999737739563,0.84,5,Drop,12297,benign
96,DQN-TFC (seed=300),DQN-TFC,300,1,0.8687772154808044,0.8700000047683716,0.87,5,Drop,12464,attack
97,DQN-TFC (seed=300),DQN-TFC,300,1,0.8521358966827393,0.8500000238418579,0.85,5,Drop,12715,attack
98,DQN-TFC (seed=300),DQN-TFC,300,1,0.8409515619277954,0.8399999737739563,0.85,5,Drop,12891,attack
99,DQN-TFC (seed=300),DQN-TFC,300,1,0.8435349464416504,0.8399999737739563,0.85,5,Drop,12963,attack
100,DQN-TFC (seed=300),DQN-TFC,300,0,0.8321276307106018,0.8299999833106995,0.83,5,Drop,13036,benign
101,DQN-TFC (seed=300),DQN-TFC,300,0,0.8130981922149658,0.8100000023841858,0.81,5,Drop,13047,benign
102,DQN-TFC (seed=300),DQN-TFC,300,0,0.8230418562889099,0.8199999928474426,0.82,5,Drop,13058,benign
103,DQN-TFC (seed=300),DQN-TFC,300,1,0.8648033142089844,0.8600000143051147,0.86,5,Drop,13189,attack
104,DQN-TFC (seed=300),DQN-TFC,300,1,0.8940011858940125,0.8899999856948853,0.89,5,Drop,13220,attack
105,DQN-TFC (seed=300),DQN-TFC,300,1,0.8817206621170044,0.8799999952316284,0.89,5,Drop,13229,attack
106,DQN-TFC (seed=300),DQN-TFC,300,0,0.789798378944397,0.7900000214576721,0.79,0,Forward,13418,benign
107,DQN-TFC (seed=300),DQN-TFC,300,0,0.799791693687439,0.800000011920929,0.8,5,Drop,13422,benign
108,DQN-TFC (seed=300),DQN-TFC,300,1,0.8395397067070007,0.8399999737739563,0.85,0,Forward,13790,attack
109,DQN-TFC (seed=300),DQN-TFC,300,0,0.8311482071876526,0.8299999833106995,0.84,0,Forward,13821,benign
110,DQN-TFC (seed=300),DQN-TFC,300,1,0.8897304534912109,0.8899999856948853,0.89,5,Drop,13896,attack
111,DQN-TFC (seed=300),DQN-TFC,300,1,0.8981784582138062,0.8999999761581421,0.9,5,Drop,13941,attack
112,DQN-TFC (seed=300),DQN-TFC,300,0,0.8418792486190796,0.8500000238418579,0.84,0,Forward,14060,benign
113,DQN-TFC (seed=300),DQN-TFC,300,0,0.8191235065460205,0.8100000023841858,0.8,5,Drop,14233,benign
114,DQN-TFC (seed=300),DQN-TFC,300,1,0.8727867007255554,0.8700000047683716,0.88,5,Drop,14309,attack
115,DQN-TFC (seed=300),DQN-TFC,300,1,0.859923243522644,0.8600000143051147,0.86,5,Drop,15051,attack
116,DQN-TFC (seed=300),DQN-TFC,300,1,0.8823280930519104,0.8799999952316284,0.88,5,Drop,15187,attack
117,DQN-TFC (seed=300),DQN-TFC,300,0,0.8324939608573914,0.8299999833106995,0.83,5,Drop,15211,benign
118,DQN-TFC (seed=300),DQN-TFC,300,1,0.8637133836746216,0.8600000143051147,0.86,5,Drop,15308,attack
119,DQN-TFC (seed=300),DQN-TFC,300,0,0.8160220384597778,0.8100000023841858,0.82,5,Drop,15325,benign
120,DQN-TFC (seed=300),DQN-TFC,300,0,0.754787802696228,0.75,0.76,0,Forward,15412,benign
121,DQN-TFC (seed=300),DQN-TFC,300,1,0.851523756980896,0.8500000238418579,0.85,5,Drop,15587,attack
122,DQN-TFC (seed=300),DQN-TFC,300,1,0.8701123595237732,0.8700000047683716,0.87,5,Drop,15646,attack
123,DQN-TFC (seed=300),DQN-TFC,300,1,0.8801069855690002,0.8799999952316284,0.88,5,Drop,15647,attack
124,DQN-TFC (seed=300),DQN-TFC,300,1,0.9189636707305908,0.9200000166893005,0.91,5,Drop,15731,attack
125,DQN-TFC (seed=300),DQN-TFC,300,0,0.8464939594268799,0.8500000238418579,0.84,5,Drop,16024,benign
